Date,Start_Hour,End_Hour,Day_of_Year,Day_Name,Month_Name,Season,Production
2022-11-11 00:00:00,18,19,315,Friday,November,Fall,3699
2024-10-21 00:00:00,15,16,295,Monday,October,Fall,8393
2022-07-04 00:00:00,15,16,185,Monday,July,Summer,6170
2025-02-01 00:00:00,2,3,32,Saturday,February,Winter,3863
2022-05-23 00:00:00,12,13,143,Monday,May,Spring,8430
2025-06-20 00:00:00,8,9,171,Friday,June,Summer,5469
2020-05-22 00:00:00,13,14,143,Friday,May,Spring,6982
2022-01-01 00:00:00,23,0,1,Saturday,January,Winter,5385
2022-10-29 00:00:00,8,9,302,Saturday,October,Fall,7385
2025-01-03 00:00:00,22,23,3,Friday,January,Winter,3446
2021-03-29 00:00:00,4,5,88,Monday,March,Spring,3859
2021-01-24 00:00:00,13,14,24,Sunday,January,Winter,9132
2021-10-06 00:00:00,6,7,279,Wednesday,October,Fall,8232
2023-11-26 00:00:00,15,16,330,Sunday,November,Fall,3911
2022-05-28 00:00:00,9,10,148,Saturday,May,Spring,5809
2024-02-05 00:00:00,4,5,36,Monday,February,Winter,7263
2025-01-28 00:00:00,7,8,28,Tuesday,January,Winter,18356
2023-02-22 00:00:00,17,18,53,Wednesday,February,Winter,2037
2024-02-17 00:00:00,1,2,48,Saturday,February,Winter,3267
2022-10-03 00:00:00,22,23,276,Monday,October,Fall,1692
2021-11-25 00:00:00,17,18,329,Thursday,November,Fall,2854
2025-02-24 00:00:00,10,11,55,Monday,February,Winter,15434
2021-11-20 00:00:00,8,9,324,Saturday,November,Fall,1106
2025-08-20 00:00:00,2,3,232,Wednesday,August,Summer,2739
2020-11-14 00:00:00,18,19,319,Saturday,November,Fall,10406
2025-07-23 00:00:00,16,17,204,Wednesday,July,Summer,6403
2021-09-29 00:00:00,20,21,272,Wednesday,September,Fall,3738
2024-01-23 00:00:00,20,21,23,Tuesday,January,Winter,17177
2025-04-10 00:00:00,11,12,100,Thursday,April,Spring,11510
2024-12-24 00:00:00,0,1,359,Tuesday,December,Winter,4716
2025-08-15 00:00:00,15,16,227,Friday,August,Summer,10700
2024-06-03 00:00:00,8,9,155,Monday,June,Summer,3377
2025-01-10 00:00:00,0,1,10,Friday,January,Winter,4208
2020-05-28 00:00:00,7,8,149,Thursday,May,Spring,3834
2024-02-02 00:00:00,6,7,33,Friday,February,Winter,5384
2021-04-15 00:00:00,1,2,105,Thursday,April,Spring,5298
2023-07-16 00:00:00,1,2,197,Sunday,July,Summer,10971
2022-07-04 00:00:00,0,1,185,Monday,July,Summer,3402
2022-12-15 00:00:00,18,19,349,Thursday,December,Winter,8325
2020-05-31 00:00:00,13,14,152,Sunday,May,Spring,8072
2020-11-08 00:00:00,9,10,313,Sunday,November,Fall,3896
2021-07-25 00:00:00,10,11,206,Sunday,July,Summer,5701
2020-02-15 00:00:00,17,18,46,Saturday,February,Winter,10164
2023-05-22 00:00:00,20,21,142,Monday,May,Spring,4807
2024-06-20 00:00:00,21,22,172,Thursday,June,Summer,2123
2022-01-24 00:00:00,7,8,24,Monday,January,Winter,3018
2021-08-30 00:00:00,23,0,242,Monday,August,Summer,4985
2021-10-07 00:00:00,14,15,280,Thursday,October,Fall,5955
2020-06-18 00:00:00,14,15,170,Thursday,June,Summer,5121
2020-02-17 00:00:00,5,6,48,Monday,February,Winter,6130
2020-03-30 00:00:00,1,2,90,Monday,March,Spring,11994
2025-07-03 00:00:00,8,9,184,Thursday,July,Summer,5437
2021-12-10 00:00:00,16,17,344,Friday,December,Winter,13856
2023-03-08 00:00:00,11,12,67,Wednesday,March,Spring,15972
2025-07-31 00:00:00,19,20,212,Thursday,July,Summer,6732
2023-05-27 00:00:00,0,1,147,Saturday,May,Spring,8791
2023-10-29 00:00:00,5,6,302,Sunday,October,Fall,14125
2024-04-21 00:00:00,8,9,112,Sunday,April,Spring,7076
2025-11-30 00:00:00,8,9,334,Sunday,November,Fall,4801
2022-01-23 00:00:00,19,20,23,Sunday,January,Winter,4009
2024-12-10 00:00:00,3,4,345,Tuesday,December,Winter,9960
2022-07-16 00:00:00,13,14,197,Saturday,July,Summer,8810
2020-08-23 00:00:00,15,16,236,Sunday,August,Summer,8621
2021-10-20 00:00:00,10,11,293,Wednesday,October,Fall,13349
2023-05-05 00:00:00,12,13,125,Friday,May,Spring,8234
2020-05-28 00:00:00,13,14,149,Thursday,May,Spring,7312
2022-12-23 00:00:00,8,9,357,Friday,December,Winter,9829
2025-09-10 00:00:00,16,17,253,Wednesday,September,Fall,6743
2023-01-01 00:00:00,22,23,1,Sunday,January,Winter,12955
2024-05-30 00:00:00,23,0,151,Thursday,May,Spring,5756
2024-11-07 00:00:00,17,18,312,Thursday,November,Fall,2897
2024-06-30 00:00:00,19,20,182,Sunday,June,Summer,4150
2020-07-26 00:00:00,2,3,208,Sunday,July,Summer,4286
2024-11-01 00:00:00,2,3,306,Friday,November,Fall,695
2024-04-05 00:00:00,3,4,96,Friday,April,Spring,8961
2020-11-16 00:00:00,18,19,321,Monday,November,Fall,4496
2022-12-15 00:00:00,13,14,349,Thursday,December,Winter,6526
2021-10-12 00:00:00,11,12,285,Tuesday,October,Fall,5020
2020-06-25 00:00:00,4,5,177,Thursday,June,Summer,3496
2023-06-21 00:00:00,18,19,172,Wednesday,June,Summer,2516
2025-04-17 00:00:00,16,17,107,Thursday,April,Spring,7819
2024-03-07 00:00:00,22,23,67,Thursday,March,Spring,12265
2025-08-01 00:00:00,21,22,213,Friday,August,Summer,4475
2025-09-13 00:00:00,12,13,256,Saturday,September,Fall,13818
2025-07-08 00:00:00,7,8,189,Tuesday,July,Summer,6101
2023-03-14 00:00:00,7,8,73,Tuesday,March,Spring,16522
2023-07-17 00:00:00,0,1,198,Monday,July,Summer,3144
2023-07-24 00:00:00,21,22,205,Monday,July,Summer,3610
2022-05-01 00:00:00,15,16,121,Sunday,May,Spring,6259
2021-10-16 00:00:00,1,2,289,Saturday,October,Fall,1687
2020-07-19 00:00:00,1,2,201,Sunday,July,Summer,1362
2024-09-22 00:00:00,8,9,266,Sunday,September,Fall,3775
2021-07-27 00:00:00,6,7,208,Tuesday,July,Summer,1578
2020-01-23 00:00:00,2,3,23,Thursday,January,Winter,6707
2023-07-07 00:00:00,11,12,188,Friday,July,Summer,8342
2022-01-23 00:00:00,9,10,23,Sunday,January,Winter,3207
2020-05-02 00:00:00,9,10,123,Saturday,May,Spring,4667
2022-06-22 00:00:00,2,3,173,Wednesday,June,Summer,3806
2024-08-15 00:00:00,1,2,228,Thursday,August,Summer,1851
2021-10-04 00:00:00,17,18,277,Monday,October,Fall,6267
2023-01-21 00:00:00,14,15,21,Saturday,January,Winter,10389
2021-10-05 00:00:00,16,17,278,Tuesday,October,Fall,12707
2025-04-08 00:00:00,22,23,98,Tuesday,April,Spring,5079
2021-08-16 00:00:00,6,7,228,Monday,August,Summer,4749
2020-01-18 00:00:00,5,6,18,Saturday,January,Winter,4645
2021-08-16 00:00:00,7,8,228,Monday,August,Summer,5046
2025-01-05 00:00:00,18,19,5,Sunday,January,Winter,18488
2020-10-25 00:00:00,5,6,299,Sunday,October,Fall,7800
2022-06-11 00:00:00,11,12,162,Saturday,June,Summer,5797
2024-05-09 00:00:00,6,7,130,Thursday,May,Spring,3436
2024-07-07 00:00:00,20,21,189,Sunday,July,Summer,3000
2023-07-11 00:00:00,14,15,192,Tuesday,July,Summer,9794
2020-06-16 00:00:00,21,22,168,Tuesday,June,Summer,1450
2022-10-22 00:00:00,12,13,295,Saturday,October,Fall,6219
2022-06-22 00:00:00,13,14,173,Wednesday,June,Summer,5622
2020-06-12 00:00:00,18,19,164,Friday,June,Summer,4969
2024-03-29 00:00:00,11,12,89,Friday,March,Spring,13290
2020-12-27 00:00:00,12,13,362,Sunday,December,Winter,13159
2021-07-01 00:00:00,14,15,182,Thursday,July,Summer,5041
2025-08-04 00:00:00,3,4,216,Monday,August,Summer,3303
2021-12-02 00:00:00,19,20,336,Thursday,December,Winter,4964
2023-04-24 00:00:00,14,15,114,Monday,April,Spring,10534
2022-09-15 00:00:00,23,0,258,Thursday,September,Fall,2156
2022-12-12 00:00:00,6,7,346,Monday,December,Winter,1038
2022-12-11 00:00:00,6,7,345,Sunday,December,Winter,2415
2021-05-30 00:00:00,23,0,150,Sunday,May,Spring,5191
2022-06-07 00:00:00,20,21,158,Tuesday,June,Summer,3487
2021-12-20 00:00:00,23,0,354,Monday,December,Winter,3377
2025-10-26 00:00:00,1,2,299,Sunday,October,Fall,10453
2023-04-02 00:00:00,8,9,92,Sunday,April,Spring,10121
2020-04-26 00:00:00,20,21,117,Sunday,April,Spring,466
2021-04-19 00:00:00,9,10,109,Monday,April,Spring,2735
2021-03-01 00:00:00,8,9,60,Monday,March,Spring,5349
2023-08-26 00:00:00,17,18,238,Saturday,August,Summer,5041
2024-09-23 00:00:00,8,9,267,Monday,September,Fall,4634
2023-03-21 00:00:00,16,17,80,Tuesday,March,Spring,8241
2020-07-29 00:00:00,11,12,211,Wednesday,July,Summer,3483
2024-11-14 00:00:00,0,1,319,Thursday,November,Fall,4003
2020-08-05 00:00:00,2,3,218,Wednesday,August,Summer,1003
2020-07-15 00:00:00,8,9,197,Wednesday,July,Summer,1905
2023-04-24 00:00:00,5,6,114,Monday,April,Spring,8273
2020-06-13 00:00:00,8,9,165,Saturday,June,Summer,2926
2020-01-04 00:00:00,18,19,4,Saturday,January,Winter,2983
2024-06-25 00:00:00,6,7,177,Tuesday,June,Summer,3497
2022-01-12 00:00:00,14,15,12,Wednesday,January,Winter,4731
2025-08-19 00:00:00,21,22,231,Tuesday,August,Summer,3579
2020-06-28 00:00:00,0,1,180,Sunday,June,Summer,4765
2025-03-08 00:00:00,6,7,67,Saturday,March,Spring,10878
2024-09-06 00:00:00,6,7,250,Friday,September,Fall,2426
2024-05-31 00:00:00,12,13,152,Friday,May,Spring,11737
2020-06-01 00:00:00,17,18,153,Monday,June,Summer,4261
2020-11-02 00:00:00,12,13,307,Monday,November,Fall,13394
2023-04-11 00:00:00,12,13,101,Tuesday,April,Spring,9998
2021-03-01 00:00:00,1,2,60,Monday,March,Spring,5776
2020-02-24 00:00:00,18,19,55,Monday,February,Winter,10814
2025-09-15 00:00:00,2,3,258,Monday,September,Fall,9831
2023-05-23 00:00:00,18,19,143,Tuesday,May,Spring,10411
2021-03-04 00:00:00,21,22,63,Thursday,March,Spring,3114
2022-03-20 00:00:00,6,7,79,Sunday,March,Spring,4720
2025-06-21 00:00:00,14,15,172,Saturday,June,Summer,9972
2023-08-12 00:00:00,4,5,224,Saturday,August,Summer,1660
2021-02-11 00:00:00,14,15,42,Thursday,February,Winter,8606
2020-12-16 00:00:00,8,9,351,Wednesday,December,Winter,6819
2022-01-23 00:00:00,10,11,23,Sunday,January,Winter,4428
2021-08-22 00:00:00,23,0,234,Sunday,August,Summer,2991
2024-10-27 00:00:00,14,15,301,Sunday,October,Fall,3213
2025-09-08 00:00:00,12,13,251,Monday,September,Fall,6498
2024-02-27 00:00:00,1,2,58,Tuesday,February,Winter,13652
2025-02-02 00:00:00,19,20,33,Sunday,February,Winter,1296
2022-11-19 00:00:00,8,9,323,Saturday,November,Fall,2689
2023-01-10 00:00:00,19,20,10,Tuesday,January,Winter,14924
2021-12-26 00:00:00,10,11,360,Sunday,December,Winter,4021
2021-07-26 00:00:00,17,18,207,Monday,July,Summer,6326
2023-07-10 00:00:00,8,9,191,Monday,July,Summer,2252
2022-03-18 00:00:00,1,2,77,Friday,March,Spring,6520
2024-03-26 00:00:00,6,7,86,Tuesday,March,Spring,4088
2021-12-25 00:00:00,10,11,359,Saturday,December,Winter,1761
2025-03-09 00:00:00,4,5,68,Sunday,March,Spring,9371
2025-11-21 00:00:00,22,23,325,Friday,November,Fall,3561
2024-08-28 00:00:00,11,12,241,Wednesday,August,Summer,8271
2022-04-09 00:00:00,7,8,99,Saturday,April,Spring,3140
2025-08-27 00:00:00,13,14,239,Wednesday,August,Summer,9935
2024-07-24 00:00:00,14,15,206,Wednesday,July,Summer,8396
2021-12-01 00:00:00,3,4,335,Wednesday,December,Winter,13696
2022-10-02 00:00:00,14,15,275,Sunday,October,Fall,11081
2021-06-02 00:00:00,18,19,153,Wednesday,June,Summer,5123
2025-08-25 00:00:00,0,1,237,Monday,August,Summer,4994
2025-06-21 00:00:00,10,11,172,Saturday,June,Summer,7971
2023-06-20 00:00:00,23,0,171,Tuesday,June,Summer,1043
2022-08-09 00:00:00,11,12,221,Tuesday,August,Summer,9212
2024-05-07 00:00:00,0,1,128,Tuesday,May,Spring,2917
2023-02-20 00:00:00,0,1,51,Monday,February,Winter,3125
2023-10-17 00:00:00,7,8,290,Tuesday,October,Fall,7154
2020-12-18 00:00:00,4,5,353,Friday,December,Winter,5875
2020-05-29 00:00:00,16,17,150,Friday,May,Spring,7583
2023-08-14 00:00:00,14,15,226,Monday,August,Summer,9682
2021-05-04 00:00:00,15,16,124,Tuesday,May,Spring,14449
2021-03-01 00:00:00,9,10,60,Monday,March,Spring,5489
2025-02-04 00:00:00,17,18,35,Tuesday,February,Winter,4150
2023-05-20 00:00:00,16,17,140,Saturday,May,Spring,9396
2021-02-20 00:00:00,6,7,51,Saturday,February,Winter,11021
2023-06-08 00:00:00,23,0,159,Thursday,June,Summer,4890
2021-08-11 00:00:00,8,9,223,Wednesday,August,Summer,1398
2022-04-16 00:00:00,1,2,106,Saturday,April,Spring,5425
2020-02-22 00:00:00,15,16,53,Saturday,February,Winter,11215
2020-09-20 00:00:00,5,6,264,Sunday,September,Fall,1430
2025-07-26 00:00:00,16,17,207,Saturday,July,Summer,12297
2020-07-07 00:00:00,16,17,189,Tuesday,July,Summer,4966
2024-10-14 00:00:00,7,8,288,Monday,October,Fall,4181
2021-01-10 00:00:00,12,13,10,Sunday,January,Winter,4787
2020-05-26 00:00:00,13,14,147,Tuesday,May,Spring,7674
2022-06-11 00:00:00,10,11,162,Saturday,June,Summer,4978
2021-11-15 00:00:00,3,4,319,Monday,November,Fall,3192
2024-02-17 00:00:00,2,3,48,Saturday,February,Winter,2933
2021-08-04 00:00:00,20,21,216,Wednesday,August,Summer,1904
2022-02-24 00:00:00,4,5,55,Thursday,February,Winter,4560
2021-04-25 00:00:00,16,17,115,Sunday,April,Spring,10672
2022-10-10 00:00:00,15,16,283,Monday,October,Fall,4814
2020-06-07 00:00:00,13,14,159,Sunday,June,Summer,4010
2023-03-20 00:00:00,21,22,79,Monday,March,Spring,1961
2022-04-16 00:00:00,19,20,106,Saturday,April,Spring,6468
2023-02-21 00:00:00,19,20,52,Tuesday,February,Winter,1282
2025-09-16 00:00:00,10,11,259,Tuesday,September,Fall,13417
2025-10-15 00:00:00,11,12,288,Wednesday,October,Fall,8271
2022-04-30 00:00:00,2,3,120,Saturday,April,Spring,4404
2023-03-16 00:00:00,13,14,75,Thursday,March,Spring,12494
2020-06-18 00:00:00,13,14,170,Thursday,June,Summer,4693
2022-05-13 00:00:00,11,12,133,Friday,May,Spring,5938
2020-11-05 00:00:00,11,12,310,Thursday,November,Fall,6089
2025-04-29 00:00:00,15,16,119,Tuesday,April,Spring,6311
2023-05-04 00:00:00,23,0,124,Thursday,May,Spring,3643
2025-11-17 00:00:00,0,1,321,Monday,November,Fall,5025
2021-07-01 00:00:00,5,6,182,Thursday,July,Summer,651
2023-03-15 00:00:00,11,12,74,Wednesday,March,Spring,6484
2023-09-15 00:00:00,10,11,258,Friday,September,Fall,5974
2023-12-22 00:00:00,23,0,356,Friday,December,Winter,13587
2021-03-22 00:00:00,4,5,81,Monday,March,Spring,4054
2022-12-12 00:00:00,22,23,346,Monday,December,Winter,6733
2023-09-03 00:00:00,11,12,246,Sunday,September,Fall,7094
2021-11-09 00:00:00,0,1,313,Tuesday,November,Fall,1819
2021-01-17 00:00:00,12,13,17,Sunday,January,Winter,7552
2023-06-21 00:00:00,7,8,172,Wednesday,June,Summer,1637
2021-05-20 00:00:00,18,19,140,Thursday,May,Spring,9869
2021-04-16 00:00:00,7,8,106,Friday,April,Spring,4456
2022-12-17 00:00:00,9,10,351,Saturday,December,Winter,3658
2022-05-08 00:00:00,6,7,128,Sunday,May,Spring,3605
2022-12-22 00:00:00,12,13,356,Thursday,December,Winter,14188
2021-07-11 00:00:00,19,20,192,Sunday,July,Summer,1524
2020-01-27 00:00:00,23,0,27,Monday,January,Winter,11841
2020-06-15 00:00:00,14,15,167,Monday,June,Summer,5662
2020-01-17 00:00:00,19,20,17,Friday,January,Winter,7060
2025-08-08 00:00:00,21,22,220,Friday,August,Summer,1377
2023-12-22 00:00:00,3,4,356,Friday,December,Winter,16098
2025-10-22 00:00:00,14,15,295,Wednesday,October,Fall,7599
2023-05-21 00:00:00,11,12,141,Sunday,May,Spring,5316
2025-06-14 00:00:00,23,0,165,Saturday,June,Summer,2727
2025-07-07 00:00:00,8,9,188,Monday,July,Summer,7413
2024-01-09 00:00:00,13,14,9,Tuesday,January,Winter,7152
2021-01-21 00:00:00,5,6,21,Thursday,January,Winter,11117
2024-03-28 00:00:00,0,1,88,Thursday,March,Spring,14268
2024-03-24 00:00:00,9,10,84,Sunday,March,Spring,14489
2022-05-11 00:00:00,7,8,131,Wednesday,May,Spring,3997
2021-06-20 00:00:00,19,20,171,Sunday,June,Summer,3126
2020-12-23 00:00:00,13,14,358,Wednesday,December,Winter,11166
2024-04-14 00:00:00,11,12,105,Sunday,April,Spring,3777
2025-10-17 00:00:00,1,2,290,Friday,October,Fall,5705
2023-08-24 00:00:00,5,6,236,Thursday,August,Summer,3806
2022-10-05 00:00:00,22,23,278,Wednesday,October,Fall,6523
2025-03-04 00:00:00,22,23,63,Tuesday,March,Spring,2922
2021-06-15 00:00:00,1,2,166,Tuesday,June,Summer,2375
2020-06-27 00:00:00,14,15,179,Saturday,June,Summer,11830
2020-01-22 00:00:00,23,0,22,Wednesday,January,Winter,6702
2023-09-01 00:00:00,0,1,244,Friday,September,Fall,4962
2024-07-27 00:00:00,7,8,209,Saturday,July,Summer,942
2024-09-12 00:00:00,13,14,256,Thursday,September,Fall,11222
2022-09-05 00:00:00,22,23,248,Monday,September,Fall,5367
2022-06-22 00:00:00,19,20,173,Wednesday,June,Summer,2962
2023-09-06 00:00:00,7,8,249,Wednesday,September,Fall,2356
2020-08-26 00:00:00,23,0,239,Wednesday,August,Summer,1950
2021-02-19 00:00:00,6,7,50,Friday,February,Winter,4981
2022-06-14 00:00:00,14,15,165,Tuesday,June,Summer,6715
2020-02-22 00:00:00,13,14,53,Saturday,February,Winter,12629
2022-09-14 00:00:00,11,12,257,Wednesday,September,Fall,5082
2024-06-15 00:00:00,13,14,167,Saturday,June,Summer,11056
2023-01-01 00:00:00,7,8,1,Sunday,January,Winter,9266
2021-09-05 00:00:00,17,18,248,Sunday,September,Fall,2963
2023-11-24 00:00:00,23,0,328,Friday,November,Fall,9503
2024-05-26 00:00:00,0,1,147,Sunday,May,Spring,3450
2025-09-23 00:00:00,4,5,266,Tuesday,September,Fall,4925
2022-08-28 00:00:00,5,6,240,Sunday,August,Summer,3796
2023-11-17 00:00:00,4,5,321,Friday,November,Fall,4902
2024-12-15 00:00:00,12,13,350,Sunday,December,Winter,9874
2020-08-22 00:00:00,17,18,235,Saturday,August,Summer,10771
2020-10-03 00:00:00,2,3,277,Saturday,October,Fall,2954
2024-06-04 00:00:00,22,23,156,Tuesday,June,Summer,4507
2024-05-03 00:00:00,15,16,124,Friday,May,Spring,10504
2020-02-06 00:00:00,11,12,37,Thursday,February,Winter,4762
2025-01-19 00:00:00,3,4,19,Sunday,January,Winter,931
2021-07-06 00:00:00,15,16,187,Tuesday,July,Summer,11191
2020-08-12 00:00:00,11,12,225,Wednesday,August,Summer,3755
2024-02-03 00:00:00,12,13,34,Saturday,February,Winter,7803
2025-10-07 00:00:00,9,10,280,Tuesday,October,Fall,3821
2024-10-19 00:00:00,13,14,293,Saturday,October,Fall,10146
2025-10-28 00:00:00,3,4,301,Tuesday,October,Fall,11254
2021-08-11 00:00:00,21,22,223,Wednesday,August,Summer,438
2024-02-05 00:00:00,22,23,36,Monday,February,Winter,8550
2022-09-28 00:00:00,23,0,271,Wednesday,September,Fall,2524
2024-12-18 00:00:00,8,9,353,Wednesday,December,Winter,15129
2022-02-06 00:00:00,2,3,37,Sunday,February,Winter,13175
2022-10-12 00:00:00,8,9,285,Wednesday,October,Fall,584
2022-07-26 00:00:00,21,22,207,Tuesday,July,Summer,2482
2021-05-28 00:00:00,14,15,148,Friday,May,Spring,5503
2023-09-13 00:00:00,19,20,256,Wednesday,September,Fall,1538
2025-10-29 00:00:00,11,12,302,Wednesday,October,Fall,7794
2024-07-02 00:00:00,13,14,184,Tuesday,July,Summer,8030
2024-12-04 00:00:00,23,0,339,Wednesday,December,Winter,6973
2021-04-14 00:00:00,1,2,104,Wednesday,April,Spring,4020
2023-02-04 00:00:00,10,11,35,Saturday,February,Winter,4372
2023-09-17 00:00:00,3,4,260,Sunday,September,Fall,2904
2023-04-19 00:00:00,4,5,109,Wednesday,April,Spring,7469
2021-05-29 00:00:00,3,4,149,Saturday,May,Spring,2960
2025-05-05 00:00:00,9,10,125,Monday,May,Spring,12112
2024-06-22 00:00:00,0,1,174,Saturday,June,Summer,4950
2020-05-09 00:00:00,18,19,130,Saturday,May,Spring,2119
2025-03-27 00:00:00,18,19,86,Thursday,March,Spring,3241
2022-03-05 00:00:00,7,8,64,Saturday,March,Spring,2368
2020-05-15 00:00:00,2,3,136,Friday,May,Spring,7692
2022-10-15 00:00:00,9,10,288,Saturday,October,Fall,11169
2023-07-05 00:00:00,5,6,186,Wednesday,July,Summer,9980
2022-03-18 00:00:00,9,10,77,Friday,March,Spring,9550
2022-01-15 00:00:00,11,12,15,Saturday,January,Winter,3590
2022-10-21 00:00:00,12,13,294,Friday,October,Fall,8623
2021-10-01 00:00:00,18,19,274,Friday,October,Fall,5384
2023-09-15 00:00:00,16,17,258,Friday,September,Fall,6137
2022-05-18 00:00:00,6,7,138,Wednesday,May,Spring,1431
2025-01-26 00:00:00,7,8,26,Sunday,January,Winter,10617
2021-04-06 00:00:00,4,5,96,Tuesday,April,Spring,4973
2024-06-05 00:00:00,15,16,157,Wednesday,June,Summer,8338
2023-05-27 00:00:00,16,17,147,Saturday,May,Spring,7001
2023-10-07 00:00:00,14,15,280,Saturday,October,Fall,8412
2025-06-19 00:00:00,23,0,170,Thursday,June,Summer,6656
2020-07-14 00:00:00,16,17,196,Tuesday,July,Summer,5502
2025-01-30 00:00:00,9,10,30,Thursday,January,Winter,6843
2020-04-18 00:00:00,10,11,109,Saturday,April,Spring,2403
2020-05-01 00:00:00,20,21,122,Friday,May,Spring,7607
2024-12-17 00:00:00,7,8,352,Tuesday,December,Winter,2584
2021-10-20 00:00:00,2,3,293,Wednesday,October,Fall,11312
2025-01-19 00:00:00,13,14,19,Sunday,January,Winter,4287
2020-01-19 00:00:00,12,13,19,Sunday,January,Winter,7168
2022-04-03 00:00:00,12,13,93,Sunday,April,Spring,8072
2022-11-26 00:00:00,16,17,330,Saturday,November,Fall,4098
2024-04-06 00:00:00,11,12,97,Saturday,April,Spring,11113
2024-06-29 00:00:00,9,10,181,Saturday,June,Summer,4606
2022-06-21 00:00:00,13,14,172,Tuesday,June,Summer,4725
2021-05-24 00:00:00,7,8,144,Monday,May,Spring,7606
2025-07-19 00:00:00,22,23,200,Saturday,July,Summer,3591
2023-01-24 00:00:00,6,7,24,Tuesday,January,Winter,7138
2023-01-05 00:00:00,5,6,5,Thursday,January,Winter,8718
2024-03-31 00:00:00,15,16,91,Sunday,March,Spring,12871
2021-10-20 00:00:00,4,5,293,Wednesday,October,Fall,10723
2020-10-08 00:00:00,16,17,282,Thursday,October,Fall,10734
2025-11-22 00:00:00,4,5,326,Saturday,November,Fall,4238
2021-02-09 00:00:00,7,8,40,Tuesday,February,Winter,1690
2022-12-11 00:00:00,4,5,345,Sunday,December,Winter,2435
2022-10-02 00:00:00,10,11,275,Sunday,October,Fall,8595
2021-12-11 00:00:00,21,22,345,Saturday,December,Winter,4734
2025-01-29 00:00:00,19,20,29,Wednesday,January,Winter,7676
2024-10-17 00:00:00,16,17,291,Thursday,October,Fall,3148
2020-02-15 00:00:00,10,11,46,Saturday,February,Winter,9345
2021-08-30 00:00:00,17,18,242,Monday,August,Summer,7498
