Source,End_Hour,Start_Hour,Date,Production
Wind,0,23,7/3/2025,6293
Wind,11,10,10/1/2020,6509
Wind,3,2,2/24/2024,7042
Wind,0,23,6/26/2024,1220
Wind,12,11,11/17/2022,15564
Wind,2,1,8/23/2022,1180
Wind,13,12,3/8/2025,14394
Wind,7,6,4/25/2020,1918
Wind,14,13,3/29/2025,14163
Wind,2,1,3/20/2021,6045
Wind,15,14,3/26/2021,11408
Wind,1,0,4/25/2023,2929
Wind,8,7,10/16/2020,2998
Solar,16,15,7/15/2022,7499
Wind,5,4,8/28/2023,3258
Wind,1,0,1/9/2024,4857
Wind,16,15,11/5/2025,12356
Wind,23,22,12/14/2020,6487
Wind,0,23,7/31/2022,3161
Wind,21,20,1/14/2023,13584
Wind,17,16,4/13/2020,11122
Wind,14,13,2/26/2024,14168
Wind,7,6,9/3/2020,1674
Wind,17,16,12/21/2020,11318
Wind,1,0,4/24/2023,9557
Wind,21,20,4/30/2023,1754
Solar,11,10,8/27/2021,5627
Solar,12,11,9/16/2022,6902
Wind,2,1,11/21/2025,4563
Solar,14,13,9/22/2022,6248
Solar,19,18,6/26/2021,2918
Wind,22,21,5/24/2023,6974
Wind,20,19,7/21/2020,3934
Wind,13,12,8/8/2021,9302
Wind,13,12,3/5/2021,9127
Wind,0,23,7/28/2022,1995
Wind,2,1,8/6/2023,13743
Wind,16,15,12/2/2022,3878
Wind,18,17,10/11/2023,6965
Wind,2,1,11/20/2022,4543
Wind,11,10,7/15/2023,11920
Solar,11,10,2/9/2023,4291
Wind,15,14,3/11/2024,10464
Wind,18,17,2/28/2023,7747
Wind,1,0,7/19/2022,5843
Wind,0,23,3/24/2022,5843
Wind,3,2,7/31/2021,5229
Wind,6,5,2/1/2025,3211
Wind,11,10,8/29/2020,3727
Wind,4,3,1/21/2021,12756
Wind,4,3,7/3/2022,1428
Wind,1,0,9/14/2025,5040
Wind,9,8,12/22/2021,3172
Wind,19,18,2/6/2021,4300
Wind,17,16,3/9/2020,8263
Wind,8,7,2/5/2022,3579
Wind,21,20,10/31/2025,14868
Solar,19,18,4/7/2025,5498
Wind,3,2,8/2/2021,1200
Solar,18,17,6/11/2025,8263
Solar,14,13,10/25/2022,5679
Wind,6,5,10/21/2022,9051
Wind,14,13,10/20/2025,19753
Wind,20,19,8/14/2025,3576
Wind,9,8,1/30/2024,6919
Solar,10,9,7/6/2023,3928
Solar,15,14,6/8/2020,5620
Wind,8,7,10/7/2021,1491
Wind,5,4,4/4/2021,5664
Solar,15,14,11/26/2020,2923
Solar,11,10,12/30/2024,2306
Solar,15,14,8/30/2022,5938
Solar,11,10,7/19/2021,5500
Wind,9,8,7/24/2021,4225
Wind,6,5,2/21/2021,8883
Wind,3,2,4/27/2022,5575
Wind,13,12,1/4/2023,17318
Wind,1,0,7/11/2021,1348
Wind,21,20,11/4/2025,14429
Wind,9,8,9/12/2022,3604
Wind,7,6,9/2/2022,1890
Wind,10,9,5/5/2021,9071
Wind,20,19,1/29/2021,11119
Wind,23,22,11/26/2023,5154
Wind,21,20,11/7/2024,3375
Wind,20,19,8/3/2021,1828
Wind,9,8,4/19/2022,2444
Wind,15,14,8/8/2021,9714
Wind,7,6,1/2/2022,8787
Wind,22,21,2/5/2024,8276
Wind,3,2,7/11/2021,1192
Wind,22,21,9/20/2020,2433
Wind,12,11,11/11/2024,6891
Wind,5,4,7/31/2024,2129
Wind,1,0,3/21/2020,7735
Solar,15,14,10/14/2021,5650
Wind,23,22,1/19/2025,1188
Wind,14,13,10/7/2024,6044
Wind,3,2,2/13/2025,1090
Solar,9,8,6/11/2022,2423
Wind,10,9,10/25/2023,10380
Solar,11,10,3/18/2024,5581
Wind,5,4,9/21/2020,817
Wind,8,7,11/28/2025,7806
Wind,5,4,4/7/2020,1718
Wind,11,10,3/2/2020,5353
Solar,11,10,7/23/2020,2720
Wind,0,23,3/22/2022,4199
Wind,23,22,2/22/2023,1437
Wind,1,0,10/4/2023,3511
Wind,18,17,10/26/2023,4734
Wind,20,19,2/25/2023,8542
Wind,22,21,8/28/2024,2163
Wind,16,15,11/13/2020,4593
Solar,17,16,4/29/2021,3421
Wind,22,21,4/15/2024,14523
Wind,10,9,2/17/2024,4037
Wind,23,22,10/18/2020,912
Solar,11,10,10/7/2023,6141
Wind,0,23,7/17/2021,5090
Wind,21,20,10/30/2022,2069
Wind,11,10,2/2/2021,11997
Wind,6,5,6/25/2020,3558
Solar,18,17,5/3/2025,9346
Wind,1,0,11/12/2021,934
Solar,12,11,8/2/2024,6672
Wind,21,20,9/26/2020,8134
Wind,4,3,9/21/2023,9550
Wind,10,9,4/23/2022,6361
Wind,19,18,1/2/2021,1837
Wind,19,18,12/17/2021,8144
Wind,13,12,11/23/2021,9900
Wind,2,1,12/13/2023,9953
Solar,10,9,10/27/2024,3309
Wind,2,1,9/7/2025,6555
Wind,3,2,8/22/2020,5104
Wind,22,21,7/30/2022,1951
Wind,9,8,8/26/2025,5983
Wind,12,11,11/1/2020,13574
Solar,11,10,6/20/2025,8561
Wind,13,12,9/22/2023,11770
Wind,6,5,1/20/2025,1668
Wind,6,5,10/20/2021,10713
Wind,16,15,12/20/2020,4461
Wind,20,19,8/9/2025,5496
Wind,4,3,11/20/2024,8076
Wind,18,17,7/2/2025,11247
Wind,22,21,1/23/2020,2993
Wind,4,3,8/11/2021,704
Solar,17,16,6/10/2020,3105
Wind,7,6,8/9/2021,2967
Wind,21,20,11/5/2020,8082
Wind,2,1,4/23/2024,4273
Wind,0,23,7/30/2024,2765
Solar,16,15,7/23/2022,6571
Wind,2,1,12/25/2020,6863
Wind,2,1,8/8/2024,1289
Wind,18,17,12/30/2022,15843
Wind,11,10,2/25/2022,7997
Wind,13,12,10/21/2023,20931
Wind,6,5,7/21/2021,1927
Wind,11,10,11/15/2023,10577
Wind,18,17,1/9/2023,13412
Wind,8,7,11/8/2021,1922
Wind,23,22,4/14/2021,5346
Wind,21,20,6/27/2021,1366
Wind,18,17,2/5/2020,1746
Wind,3,2,9/17/2021,711
Wind,7,6,12/29/2023,12493
Wind,2,1,12/2/2022,2232
Solar,14,13,7/23/2021,7412
Wind,5,4,1/26/2025,10046
Wind,22,21,6/3/2022,2859
Wind,1,0,6/23/2022,1625
Wind,18,17,4/23/2021,7944
Solar,17,16,3/23/2022,5220
Wind,2,1,4/3/2023,5706
Solar,9,8,6/16/2023,2630
Wind,20,19,11/16/2024,2040
Solar,14,13,6/22/2025,5526
Wind,12,11,2/24/2023,6498
Solar,18,17,10/17/2020,1367
Solar,11,10,5/11/2022,7976
Wind,20,19,6/20/2023,3357
Wind,0,23,5/22/2022,3313
Wind,7,6,10/30/2024,1827
Wind,20,19,2/20/2020,10617
Solar,10,9,6/22/2022,3779
Wind,20,19,3/31/2021,1121
Wind,1,0,12/30/2024,709
Wind,11,10,3/20/2020,6229
Wind,7,6,12/25/2021,1843
Wind,2,1,3/28/2023,2283
Solar,16,15,6/30/2022,5921
Wind,0,23,7/24/2025,2166
Wind,21,20,2/27/2022,6011
Wind,18,17,3/16/2025,7970
Wind,12,11,6/15/2024,10538
Wind,20,19,1/13/2023,10798
Wind,17,16,2/10/2020,13770
Wind,18,17,11/8/2021,1805
Wind,17,16,1/10/2025,2433
Wind,0,23,6/2/2020,1765
Wind,5,4,12/18/2022,5927
Wind,12,11,11/19/2023,16559
Wind,5,4,4/14/2020,7144
Solar,11,10,6/21/2024,5580
Wind,7,6,5/21/2021,8861
Wind,2,1,6/25/2021,2038
Solar,12,11,10/9/2023,5494
Wind,6,5,4/11/2024,3540
Wind,7,6,1/12/2025,3081
Wind,18,17,12/28/2024,354
Wind,5,4,7/20/2020,2939
Wind,6,5,5/18/2020,1868
Wind,20,19,2/6/2022,16044
Wind,6,5,4/30/2023,3818
Wind,14,13,2/29/2024,12775
Wind,21,20,8/17/2022,1406
Wind,3,2,3/12/2022,9389
Wind,16,15,3/21/2020,11152
Wind,10,9,2/2/2025,3472
Wind,6,5,2/14/2022,11744
Wind,21,20,8/9/2023,1211
Wind,9,8,2/23/2024,14058
Wind,1,0,6/30/2020,3738
Solar,18,17,8/14/2023,7241
Solar,16,15,4/10/2022,7678
Solar,11,10,6/9/2025,3733
Solar,13,12,5/7/2024,7214
Solar,11,10,5/31/2022,4174
Wind,1,0,7/24/2025,2396
Wind,17,16,3/14/2024,9218
Solar,18,17,5/30/2025,6501
Wind,23,22,9/27/2020,5190
Wind,15,14,9/27/2022,13231
Wind,3,2,1/27/2020,8486
Solar,18,17,6/28/2021,3945
Wind,1,0,10/3/2020,3195
Solar,12,11,6/12/2025,5733
Wind,18,17,9/2/2025,15009
Wind,18,17,6/4/2023,7894
Wind,9,8,12/2/2024,8193
Wind,21,20,6/4/2023,5847
Wind,6,5,3/25/2023,14863
Wind,13,12,5/2/2024,12077
Wind,22,21,9/18/2024,8671
Wind,9,8,10/9/2025,2496
Wind,3,2,9/11/2022,664
Wind,16,15,1/29/2025,12248
Wind,10,9,3/29/2021,4622
Wind,23,22,5/31/2023,8211
Wind,0,23,8/31/2024,5370
Wind,2,1,11/6/2023,12102
Wind,9,8,3/25/2021,2635
Solar,9,8,8/5/2024,2548
Wind,6,5,7/2/2021,405
Wind,5,4,1/27/2025,18396
Wind,19,18,5/15/2020,4342
Wind,5,4,9/6/2021,1107
Wind,21,20,10/24/2021,3398
Wind,8,7,12/6/2024,14357
Wind,23,22,8/26/2023,1513
Solar,17,16,5/4/2020,5092
Wind,8,7,10/17/2022,7554
Solar,11,10,8/2/2022,5062
Wind,16,15,4/13/2025,4463
Wind,8,7,4/25/2022,3208
Wind,14,13,10/26/2022,8890
Wind,5,4,12/7/2022,2473
Wind,20,19,10/24/2025,12506
Wind,10,9,8/31/2020,3237
Wind,18,17,6/30/2022,5168
Wind,16,15,11/4/2025,12341
Wind,22,21,8/17/2022,1307
Wind,12,11,12/8/2020,2686
Wind,2,1,3/24/2020,6628
Solar,15,14,7/21/2023,8927
Wind,1,0,6/28/2023,2630
Solar,13,12,9/14/2022,5716
Wind,16,15,5/29/2020,7953
Wind,18,17,8/19/2022,7064
Wind,5,4,8/17/2025,6032
Wind,18,17,4/1/2025,13004
Wind,10,9,10/13/2024,2980
Wind,13,12,4/5/2022,9346
Solar,15,14,4/29/2021,4221
Wind,15,14,2/25/2023,9931
Wind,18,17,7/19/2023,11158
Wind,2,1,10/10/2022,4732
Wind,1,0,4/17/2021,4306
Wind,21,20,12/21/2021,3015
Wind,22,21,4/22/2021,6303
Wind,18,17,11/23/2025,10653
Wind,6,5,6/11/2024,1874
Wind,21,20,5/27/2024,3315
Wind,20,19,9/28/2020,4208
Wind,4,3,8/7/2023,3593
Wind,23,22,3/29/2021,2491
Wind,22,21,5/22/2021,5778
Solar,15,14,11/19/2021,3318
Wind,6,5,1/27/2025,18096
Solar,10,9,8/13/2025,4027
Wind,18,17,9/14/2021,3219
Wind,3,2,5/8/2022,4076
Wind,3,2,7/3/2022,1530
Wind,1,0,7/24/2021,5890
Wind,1,0,11/21/2022,7993
Solar,11,10,4/5/2023,5948
Solar,15,14,8/11/2025,11543
Wind,12,11,7/13/2021,5885
Wind,7,6,9/19/2022,2502
Wind,18,17,12/5/2024,15699
Wind,10,9,11/1/2025,14047
Wind,4,3,11/17/2025,5317
Wind,21,20,8/16/2020,1759
Wind,13,12,1/22/2023,7106
Wind,18,17,5/24/2025,13001
Wind,13,12,1/21/2021,12248
Solar,12,11,7/17/2023,7791
Wind,11,10,10/28/2022,8983
Wind,1,0,7/8/2021,1738
Wind,20,19,6/6/2021,2910
Wind,3,2,9/12/2025,10052
Solar,16,15,10/13/2024,5251
Wind,6,5,2/13/2023,3438
Solar,17,16,4/21/2023,7315
Wind,5,4,12/22/2024,18507
Wind,20,19,6/11/2020,3890
Wind,5,4,10/17/2021,1793
Wind,10,9,4/7/2022,16777
Wind,20,19,11/25/2024,6360
Wind,15,14,5/30/2024,11924
Wind,15,14,11/19/2023,17043
Wind,21,20,2/4/2024,8328
Wind,5,4,9/23/2022,505
Wind,16,15,5/17/2023,13945
Wind,0,23,5/2/2024,9680
Solar,13,12,9/21/2025,4035
Wind,14,13,8/28/2025,12192
Wind,19,18,1/15/2023,14920
Wind,1,0,3/30/2024,4270
Wind,2,1,11/27/2024,8974
Wind,9,8,3/11/2022,12227
Wind,0,23,8/27/2022,4610
Wind,17,16,11/9/2025,4511
Wind,3,2,4/3/2021,9279
Solar,13,12,7/5/2022,7173
Wind,17,16,10/2/2020,4517
Wind,20,19,3/3/2024,4860
Wind,23,22,10/30/2020,2173
Wind,14,13,1/29/2025,14188
Wind,3,2,6/7/2025,5372
Wind,5,4,7/17/2022,5437
Wind,3,2,9/21/2021,3038
Solar,16,15,8/21/2022,5244
Wind,2,1,10/28/2022,7785
Wind,2,1,3/14/2025,2246
Wind,0,23,4/22/2024,4362
Solar,15,14,8/15/2021,6192
Wind,9,8,11/1/2023,12856
Wind,6,5,12/19/2024,17699
Solar,15,14,9/15/2024,6259
Solar,15,14,7/1/2022,7548
Wind,5,4,1/11/2020,2401
Solar,15,14,9/7/2021,7947
Wind,0,23,12/4/2022,708
Solar,12,11,7/27/2025,8163
Wind,4,3,3/19/2022,11419
Solar,13,12,6/13/2023,7666
Wind,16,15,10/31/2020,9419
Wind,7,6,6/19/2023,1407
Wind,0,23,5/15/2023,7719
Wind,20,19,3/16/2021,6005
Solar,18,17,6/12/2023,4747
Wind,22,21,7/3/2020,2958
Wind,21,20,6/19/2025,5164
Wind,8,7,2/12/2020,8307
Wind,20,19,9/7/2024,4461
Wind,18,17,12/17/2020,2892
Wind,23,22,10/4/2021,6535
Wind,7,6,2/27/2021,5900
Wind,3,2,12/14/2022,1972
Wind,2,1,1/1/2024,15228
Wind,23,22,7/25/2023,2896
Wind,9,8,7/18/2022,4324
Wind,11,10,5/10/2021,9543
Solar,13,12,11/8/2021,4759
Wind,6,5,12/10/2022,1514
Solar,18,17,6/25/2020,3179
Wind,3,2,11/29/2020,4361
Wind,5,4,8/5/2023,2376
Wind,3,2,10/12/2020,3229
Wind,18,17,1/13/2021,9862
Wind,23,22,4/20/2022,4403
Wind,8,7,3/6/2020,7635
Wind,1,0,1/15/2021,8913
Wind,1,0,2/16/2022,13892
Wind,19,18,4/2/2021,12278
Wind,21,20,11/24/2021,2080
Solar,14,13,9/18/2022,11642
Wind,19,18,8/5/2025,11488
Solar,12,11,4/16/2022,9283
Wind,21,20,5/2/2024,11202
Wind,9,8,12/1/2022,4364
Solar,13,12,9/17/2023,7328
Solar,14,13,6/21/2025,10245
Wind,6,5,5/27/2020,3501
Wind,17,16,2/27/2021,10738
Wind,22,21,3/26/2024,8154
Solar,17,16,8/26/2022,6095
Wind,22,21,7/13/2022,1816
Wind,7,6,1/23/2020,5026
Wind,8,7,8/17/2020,1942
Wind,10,9,3/26/2020,7178
Wind,22,21,3/6/2024,1843
Wind,0,23,4/30/2025,5987
Wind,8,7,2/14/2020,3792
Wind,19,18,8/26/2022,4553
Wind,7,6,4/22/2025,1187
Wind,18,17,12/1/2022,3675
Solar,14,13,2/5/2025,6610
Wind,18,17,1/30/2022,1434
Wind,22,21,9/29/2021,3641
Wind,7,6,5/13/2024,1884
Wind,22,21,8/30/2020,3777
Solar,17,16,7/11/2020,5785
Solar,13,12,9/29/2025,8857
Solar,9,8,6/28/2024,3771
Solar,12,11,5/9/2020,3231
Wind,20,19,5/22/2024,4870
Wind,9,8,7/3/2020,2944
Solar,16,15,11/23/2020,1643
Wind,2,1,2/24/2022,3851
Wind,8,7,3/7/2025,9990
Wind,7,6,5/26/2020,3338
Wind,10,9,1/12/2023,16699
Wind,11,10,11/30/2021,13024
Wind,4,3,6/19/2022,10066
Wind,8,7,12/7/2022,2196
Wind,0,23,7/21/2022,2858
Wind,23,22,5/17/2025,3077
Wind,22,21,12/15/2024,9775
Wind,23,22,9/28/2020,4092
Solar,12,11,3/5/2022,5186
Solar,13,12,7/4/2025,10562
Wind,6,5,6/20/2024,4917
Wind,20,19,2/4/2022,6944
Wind,11,10,1/18/2020,2843
Wind,22,21,5/26/2021,2353
Wind,8,7,10/30/2024,2071
Wind,3,2,8/18/2020,1283
Wind,14,13,5/23/2022,9217
Wind,4,3,4/28/2025,3069
Wind,5,4,7/9/2024,5209
Wind,18,17,10/20/2025,17333
Wind,13,12,3/9/2020,9648
Wind,3,2,3/14/2025,2194
Wind,7,6,9/16/2020,526
Solar,15,14,6/26/2023,10618
Wind,15,14,5/6/2025,8761
Wind,4,3,10/27/2024,1944
Wind,5,4,9/6/2024,1511
Wind,4,3,10/18/2020,583
Solar,15,14,8/12/2020,4536
Wind,0,23,7/14/2021,7745
Wind,11,10,1/21/2024,14443
Wind,3,2,6/19/2024,3425
Wind,23,22,9/22/2024,3299
Wind,22,21,1/6/2022,7422
Wind,11,10,1/3/2020,9189
Wind,4,3,1/21/2023,6960
Solar,17,16,9/4/2021,3636
Solar,15,14,6/19/2021,4390
Wind,1,0,4/11/2021,4255
Wind,14,13,3/13/2021,17323
Wind,12,11,9/15/2025,11011
Wind,2,1,5/9/2024,4350
Solar,15,14,8/31/2024,8366
Wind,19,18,5/22/2025,9293
Solar,16,15,3/30/2021,5587
Wind,22,21,4/29/2022,4703
Solar,16,15,6/24/2025,5446
Wind,3,2,6/19/2022,10201
Wind,18,17,4/1/2020,3836
Wind,5,4,6/8/2020,1414
Wind,20,19,11/13/2025,11859
Wind,20,19,10/3/2023,4989
Wind,22,21,1/11/2023,15556
Wind,2,1,8/20/2024,3390
Wind,15,14,3/1/2020,8968
Wind,22,21,8/14/2021,916
Wind,3,2,12/14/2021,587
Wind,2,1,10/27/2024,1635
Wind,2,1,7/30/2021,1469
Wind,7,6,4/16/2025,3691
Wind,1,0,10/4/2020,7366
Wind,7,6,12/18/2022,6077
Wind,22,21,7/9/2021,370
Wind,18,17,1/17/2022,1397
Wind,2,1,2/10/2025,3221
Wind,16,15,7/23/2023,9714
Wind,6,5,5/1/2020,6913
Wind,19,18,5/12/2023,5556
Wind,20,19,12/21/2022,11825
Wind,11,10,1/4/2020,4479
Wind,18,17,7/14/2021,8231
Wind,22,21,7/8/2025,2398
Wind,2,1,5/31/2025,837
Wind,9,8,9/17/2025,4458
Wind,22,21,5/10/2022,2140
Wind,19,18,3/31/2023,19093
Wind,0,23,10/4/2024,2882
Wind,3,2,2/4/2021,4372
Wind,12,11,1/3/2020,9534
Wind,0,23,8/31/2020,1614
Solar,10,9,9/8/2025,3178
Wind,19,18,11/11/2022,3699
Solar,16,15,10/21/2024,8393
Solar,16,15,7/4/2022,6170
Wind,3,2,2/1/2025,3863
Wind,13,12,5/23/2022,8430
Solar,9,8,6/20/2025,5469
Solar,14,13,5/22/2020,6982
Wind,0,23,1/1/2022,5385
Wind,9,8,10/29/2022,7385
Wind,23,22,1/3/2025,3446
Wind,5,4,3/29/2021,3859
Wind,14,13,1/24/2021,9132
Wind,7,6,10/6/2021,8232
Wind,16,15,11/26/2023,3911
Solar,10,9,5/28/2022,5809
Wind,5,4,2/5/2024,7263
Wind,8,7,1/28/2025,18356
Wind,18,17,2/22/2023,2037
Wind,2,1,2/17/2024,3267
Wind,23,22,10/3/2022,1692
Wind,18,17,11/25/2021,2854
Wind,11,10,2/24/2025,15434
Wind,9,8,11/20/2021,1106
Wind,3,2,8/20/2025,2739
Wind,19,18,11/14/2020,10406
Solar,17,16,7/23/2025,6403
Wind,21,20,9/29/2021,3738
Wind,21,20,1/23/2024,17177
Solar,12,11,4/10/2025,11510
Wind,1,0,12/24/2024,4716
Solar,16,15,8/15/2025,10700
Solar,9,8,6/3/2024,3377
Wind,1,0,1/10/2025,4208
Wind,8,7,5/28/2020,3834
Wind,7,6,2/2/2024,5384
Wind,2,1,4/15/2021,5298
Wind,2,1,7/16/2023,10971
Wind,1,0,7/4/2022,3402
Wind,19,18,12/15/2022,8325
Wind,14,13,5/31/2020,8072
Wind,10,9,11/8/2020,3896
Wind,11,10,7/25/2021,5701
Wind,18,17,2/15/2020,10164
Wind,21,20,5/22/2023,4807
Wind,22,21,6/20/2024,2123
Wind,8,7,1/24/2022,3018
Wind,0,23,8/30/2021,4985
Solar,15,14,10/7/2021,5955
Solar,15,14,6/18/2020,5121
Wind,6,5,2/17/2020,6130
Wind,2,1,3/30/2020,11994
Wind,9,8,7/3/2025,5437
Wind,17,16,12/10/2021,13856
Wind,12,11,3/8/2023,15972
Wind,20,19,7/31/2025,6732
Wind,1,0,5/27/2023,8791
Wind,6,5,10/29/2023,14125
Wind,9,8,4/21/2024,7076
Wind,9,8,11/30/2025,4801
Wind,20,19,1/23/2022,4009
Wind,4,3,12/10/2024,9960
Solar,14,13,7/16/2022,8810
Wind,16,15,8/23/2020,8621
Wind,11,10,10/20/2021,13349
Solar,13,12,5/5/2023,8234
Solar,14,13,5/28/2020,7312
Wind,9,8,12/23/2022,9829
Wind,17,16,9/10/2025,6743
Wind,23,22,1/1/2023,12955
Wind,0,23,5/30/2024,5756
Wind,18,17,11/7/2024,2897
Wind,20,19,6/30/2024,4150
Wind,3,2,7/26/2020,4286
Wind,3,2,11/1/2024,695
Wind,4,3,4/5/2024,8961
Wind,19,18,11/16/2020,4496
Wind,14,13,12/15/2022,6526
Solar,12,11,10/12/2021,5020
Wind,5,4,6/25/2020,3496
Solar,19,18,6/21/2023,2516
Solar,17,16,4/17/2025,7819
Wind,23,22,3/7/2024,12265
Wind,22,21,8/1/2025,4475
Wind,13,12,9/13/2025,13818
Wind,8,7,7/8/2025,6101
Wind,8,7,3/14/2023,16522
Wind,1,0,7/17/2023,3144
Wind,22,21,7/24/2023,3610
Solar,16,15,5/1/2022,6259
Wind,2,1,10/16/2021,1687
Wind,2,1,7/19/2020,1362
Wind,9,8,9/22/2024,3775
Wind,7,6,7/27/2021,1578
Wind,3,2,1/23/2020,6707
Solar,12,11,7/7/2023,8342
Wind,10,9,1/23/2022,3207
Wind,10,9,5/2/2020,4667
Wind,3,2,6/22/2022,3806
Wind,2,1,8/15/2024,1851
Wind,18,17,10/4/2021,6267
Wind,15,14,1/21/2023,10389
Wind,17,16,10/5/2021,12707
Wind,23,22,4/8/2025,5079
Wind,7,6,8/16/2021,4749
Wind,6,5,1/18/2020,4645
Wind,8,7,8/16/2021,5046
Wind,19,18,1/5/2025,18488
Wind,6,5,10/25/2020,7800
Solar,12,11,6/11/2022,5797
Wind,7,6,5/9/2024,3436
Wind,21,20,7/7/2024,3000
Solar,15,14,7/11/2023,9794
Wind,22,21,6/16/2020,1450
Solar,13,12,10/22/2022,6219
Solar,14,13,6/22/2022,5622
Wind,19,18,6/12/2020,4969
Wind,12,11,3/29/2024,13290
Wind,13,12,12/27/2020,13159
Solar,15,14,7/1/2021,5041
Wind,4,3,8/4/2025,3303
Wind,20,19,12/2/2021,4964
Wind,15,14,4/24/2023,10534
Wind,0,23,9/15/2022,2156
Wind,7,6,12/12/2022,1038
Wind,7,6,12/11/2022,2415
Wind,0,23,5/30/2021,5191
Wind,21,20,6/7/2022,3487
Wind,0,23,12/20/2021,3377
Wind,2,1,10/26/2025,10453
Wind,9,8,4/2/2023,10121
Wind,21,20,4/26/2020,466
Solar,10,9,4/19/2021,2735
Wind,9,8,3/1/2021,5349
Wind,18,17,8/26/2023,5041
Wind,9,8,9/23/2024,4634
Wind,17,16,3/21/2023,8241
Solar,12,11,7/29/2020,3483
Wind,1,0,11/14/2024,4003
Wind,3,2,8/5/2020,1003
Wind,9,8,7/15/2020,1905
Wind,6,5,4/24/2023,8273
Wind,9,8,6/13/2020,2926
Wind,19,18,1/4/2020,2983
Wind,7,6,6/25/2024,3497
Solar,15,14,1/12/2022,4731
Wind,22,21,8/19/2025,3579
Wind,1,0,6/28/2020,4765
Wind,7,6,3/8/2025,10878
Wind,7,6,9/6/2024,2426
Wind,13,12,5/31/2024,11737
Wind,18,17,6/1/2020,4261
Wind,13,12,11/2/2020,13394
Wind,13,12,4/11/2023,9998
Wind,2,1,3/1/2021,5776
Wind,19,18,2/24/2020,10814
Wind,3,2,9/15/2025,9831
Wind,19,18,5/23/2023,10411
Wind,22,21,3/4/2021,3114
Wind,7,6,3/20/2022,4720
Solar,15,14,6/21/2025,9972
Wind,5,4,8/12/2023,1660
Wind,15,14,2/11/2021,8606
Wind,9,8,12/16/2020,6819
Wind,11,10,1/23/2022,4428
Wind,0,23,8/22/2021,2991
Solar,15,14,10/27/2024,3213
Solar,13,12,9/8/2025,6498
Wind,2,1,2/27/2024,13652
Wind,20,19,2/2/2025,1296
Wind,9,8,11/19/2022,2689
Wind,20,19,1/10/2023,14924
Wind,11,10,12/26/2021,4021
Wind,18,17,7/26/2021,6326
Solar,9,8,7/10/2023,2252
Wind,2,1,3/18/2022,6520
Wind,7,6,3/26/2024,4088
Wind,11,10,12/25/2021,1761
Wind,5,4,3/9/2025,9371
Wind,23,22,11/21/2025,3561
Solar,12,11,8/28/2024,8271
Wind,8,7,4/9/2022,3140
Wind,14,13,8/27/2025,9935
Solar,15,14,7/24/2024,8396
Wind,4,3,12/1/2021,13696
Wind,15,14,10/2/2022,11081
Wind,19,18,6/2/2021,5123
Wind,1,0,8/25/2025,4994
Solar,11,10,6/21/2025,7971
Wind,0,23,6/20/2023,1043
Solar,12,11,8/9/2022,9212
Wind,1,0,5/7/2024,2917
Wind,1,0,2/20/2023,3125
Wind,8,7,10/17/2023,7154
Wind,5,4,12/18/2020,5875
Wind,17,16,5/29/2020,7583
Solar,15,14,8/14/2023,9682
Wind,16,15,5/4/2021,14449
Wind,10,9,3/1/2021,5489
Wind,18,17,2/4/2025,4150
Wind,17,16,5/20/2023,9396
Wind,7,6,2/20/2021,11021
Wind,0,23,6/8/2023,4890
Solar,9,8,8/11/2021,1398
Wind,2,1,4/16/2022,5425
Wind,16,15,2/22/2020,11215
Wind,6,5,9/20/2020,1430
Solar,17,16,7/26/2025,12297
Solar,17,16,7/7/2020,4966
Wind,8,7,10/14/2024,4181
Wind,13,12,1/10/2021,4787
Solar,14,13,5/26/2020,7674
Solar,11,10,6/11/2022,4978
Wind,4,3,11/15/2021,3192
Wind,3,2,2/17/2024,2933
Wind,21,20,8/4/2021,1904
Wind,5,4,2/24/2022,4560
Wind,17,16,4/25/2021,10672
Solar,16,15,10/10/2022,4814
Solar,14,13,6/7/2020,4010
Wind,22,21,3/20/2023,1961
Wind,20,19,4/16/2022,6468
Wind,20,19,2/21/2023,1282
Wind,11,10,9/16/2025,13417
Solar,12,11,10/15/2025,8271
Wind,3,2,4/30/2022,4404
Wind,14,13,3/16/2023,12494
Solar,14,13,6/18/2020,4693
Solar,12,11,5/13/2022,5938
Wind,12,11,11/5/2020,6089
Solar,16,15,4/29/2025,6311
Wind,0,23,5/4/2023,3643
Wind,1,0,11/17/2025,5025
Wind,6,5,7/1/2021,651
Solar,12,11,3/15/2023,6484
Solar,11,10,9/15/2023,5974
Wind,0,23,12/22/2023,13587
Wind,5,4,3/22/2021,4054
Wind,23,22,12/12/2022,6733
Solar,12,11,9/3/2023,7094
Wind,1,0,11/9/2021,1819
Wind,13,12,1/17/2021,7552
Wind,8,7,6/21/2023,1637
Wind,19,18,5/20/2021,9869
Wind,8,7,4/16/2021,4456
Wind,10,9,12/17/2022,3658
Wind,7,6,5/8/2022,3605
Wind,13,12,12/22/2022,14188
Solar,20,19,7/11/2021,1524
Wind,0,23,1/27/2020,11841
Solar,15,14,6/15/2020,5662
Wind,20,19,1/17/2020,7060
Wind,22,21,8/8/2025,1377
Wind,4,3,12/22/2023,16098
Solar,15,14,10/22/2025,7599
Wind,12,11,5/21/2023,5316
Wind,0,23,6/14/2025,2727
Wind,9,8,7/7/2025,7413
Wind,14,13,1/9/2024,7152
Wind,6,5,1/21/2021,11117
Wind,1,0,3/28/2024,14268
